67.0,3.0,0.0,1.0,25.400000000000002,17.0,82.0,39.5
0.0,0.0,0.0,1.0,28.0,18.0,78.0,32.0
6.0,2.0,1.0,1.0,25.0,5.0,41.0,11.0
70.0,0.0,1.0,1.0,30.0,20.0,91.0,41.0
13.0,1.0,0.0,1.0,30.0,18.0,88.0,40.0
43.0,3.0,1.0,0.0,29.5,18.0,95.0,47.0
63.0,1.0,0.0,0.0,28.0,16.0,84.0,40.0
4.0,0.0,0.0,1.0,27.0,12.0,78.0,39.0
88.0,2.0,0.0,0.0,30.0,19.0,99.0,50.0
63.0,1.0,0.0,0.0,27.0,16.5,84.0,40.0
55.0,2.0,0.0,0.0,28.5,19.0,91.0,43.5
54.0,2.0,1.0,0.0,25.0,16.5,67.0,25.0
58.0,0.0,1.0,0.0,30.0,10.5,58.0,17.0
69.0,0.0,1.0,0.0,30.0,19.0,94.0,44.5
63.0,1.0,0.0,0.0,27.0,15.0,73.0,31.0
1.0,3.0,1.0,1.0,27.0,10.0,57.0,20.0
70.0,0.0,1.0,1.0,29.0,16.0,85.0,40.0
42.0,1.0,0.0,0.0,29.5,20.0,99.0,49.0
56.0,2.0,0.0,1.0,30.0,19.5,100.0,50.0
85.0,1.0,0.0,1.0,29.0,19.0,97.0,49.0
12.0,1.0,1.0,0.0,30.0,17.5,93.0,45.0
7.0,3.0,1.0,0.0,29.0,17.0,79.0,33.0
91.0,2.0,0.0,1.0,28.0,18.5,87.0,40.0
63.0,1.0,0.0,0.0,25.0,16.5,70.0,28.5
13.0,1.0,1.0,1.0,26.0,10.0,62.0,26.0
8.0,3.0,1.0,1.0,30.0,20.0,90.0,40.0
38.0,0.0,0.0,0.0,30.0,18.0,97.0,49.0
13.0,1.0,0.0,1.0,28.0,16.0,79.0,35.0
3.0,2.0,0.0,1.0,30.0,14.0,80.0,36.0
85.0,1.0,0.0,1.0,22.0,14.0,81.0,45.0
26.0,2.0,0.0,0.0,25.0,15.0,56.0,16.0
2.0,1.0,1.0,0.0,27.0,16.5,86.0,42.5
58.0,0.0,1.0,0.0,29.0,13.5,83.0,40.0
1.0,3.0,1.0,1.0,27.0,11.0,48.0,10.0
70.0,0.0,1.0,1.0,30.0,16.0,82.0,36.0
57.0,0.0,0.0,0.0,25.0,12.0,60.0,23.0
35.0,2.0,1.0,1.0,22.0,11.0,60.0,27.0
37.0,2.0,1.0,1.0,29.0,14.0,74.0,31.0
54.0,2.0,1.0,0.0,28.5,20.0,95.0,46.0
59.0,2.0,1.0,1.0,30.0,19.0,90.0,40.5
31.0,0.0,1.0,1.0,27.5,13.0,73.0,32.0
70.0,0.0,0.0,1.0,24.0,16.0,76.0,36.0
4.0,0.0,0.0,1.0,30.0,17.0,96.0,49.0
72.0,2.0,1.0,0.0,27.0,17.0,85.0,41.0
6.0,2.0,1.0,1.0,24.0,11.0,51.0,16.0
91.0,2.0,1.0,1.0,30.0,20.0,100.0,50.0
61.0,3.0,0.0,0.0,29.0,19.5,93.0,44.0
8.0,3.0,0.0,1.0,27.0,14.0,71.0,30.0
11.0,2.0,0.0,1.0,30.0,20.0,99.0,49.0
38.0,0.0,1.0,0.0,29.0,19.5,94.0,45.0
64.0,1.0,1.0,0.0,30.0,20.0,100.0,50.0
92.0,3.0,0.0,1.0,30.0,20.0,95.0,45.0
23.0,0.0,0.0,1.0,29.0,16.0,83.0,38.0
67.0,3.0,1.0,1.0,30.0,20.0,100.0,50.0
27.0,3.0,0.0,0.0,29.5,19.0,90.0,41.0
3.0,2.0,0.0,1.0,26.0,12.0,61.0,23.0
52.0,1.0,0.0,0.0,29.5,18.5,97.0,49.0
42.0,1.0,1.0,0.0,25.0,13.5,73.0,34.5
32.0,2.0,1.0,1.0,25.0,5.0,48.0,18.0
11.0,2.0,0.0,1.0,30.0,20.0,92.0,42.0
81.0,2.0,0.0,0.0,28.5,16.5,89.0,44.0
88.0,2.0,1.0,0.0,30.0,20.0,99.0,49.0
1.0,3.0,1.0,1.0,29.0,20.0,98.0,49.0
26.0,2.0,1.0,0.0,28.0,20.0,93.0,44.5
3.0,2.0,0.0,1.0,25.0,8.0,47.0,14.0
85.0,1.0,0.0,1.0,26.0,14.0,70.0,30.0
12.0,1.0,0.0,0.0,27.0,15.5,79.0,36.0
58.0,0.0,0.0,0.0,30.0,20.0,99.0,49.0
11.0,2.0,0.0,1.0,29.0,17.0,81.0,35.0
23.0,0.0,1.0,1.0,28.0,15.5,74.0,30.5
3.0,2.0,0.0,1.0,30.0,12.0,69.0,27.0
7.0,3.0,1.0,0.0,30.0,18.0,94.0,46.0
22.0,0.0,1.0,0.0,29.0,16.5,87.0,41.5
17.0,3.0,1.0,0.0,28.0,9.0,77.0,40.0
41.0,3.0,1.0,0.0,27.5,17.0,87.0,42.5
61.0,3.0,0.0,0.0,27.5,17.5,87.0,41.5
23.0,0.0,1.0,1.0,29.5,18.0,82.0,34.5
9.0,0.0,0.0,1.0,29.5,19.0,81.0,32.0
37.0,2.0,1.0,1.0,27.0,12.0,84.0,45.0
6.0,2.0,0.0,1.0,30.0,20.0,88.0,38.0
25.0,3.0,0.0,1.0,28.0,11.5,61.0,21.0
24.0,3.0,1.0,0.0,27.5,16.5,81.0,37.0
89.0,3.0,1.0,0.0,27.0,13.5,66.0,25.5
92.0,3.0,0.0,1.0,30.0,20.0,99.0,49.0
14.0,0.0,1.0,0.0,30.0,19.5,96.0,46.0
13.0,1.0,1.0,1.0,24.0,12.0,76.0,40.0
51.0,0.0,0.0,0.0,30.0,20.0,98.0,48.0
40.0,0.0,0.0,1.0,25.5,16.4,70.0,28.5
3.0,2.0,1.0,1.0,29.0,16.0,82.0,37.0
41.0,3.0,1.0,0.0,29.0,13.0,74.0,32.0
87.0,0.0,0.0,0.0,26.0,18.5,84.0,39.5
70.0,0.0,1.0,1.0,28.0,13.0,71.0,30.0
47.0,2.0,1.0,0.0,21.0,11.0,64.0,31.5
20.0,2.0,0.0,0.0,30.0,20.0,97.0,47.0
40.0,0.0,1.0,1.0,29.900000000000002,19.6,99.0,49.0
8.0,3.0,0.0,1.0,26.0,13.0,60.0,21.0
95.0,1.0,0.0,0.0,30.0,20.0,100.0,50.0
79.0,2.0,0.0,0.0,28.0,17.5,75.0,29.0
88.0,2.0,1.0,0.0,30.0,20.0,100.0,49.5
90.0,2.0,0.0,0.0,30.0,20.0,100.0,50.0
42.0,1.0,0.0,0.0,30.0,20.0,100.0,50.0
48.0,0.0,0.0,0.0,26.0,19.5,89.0,43.5
37.0,2.0,0.0,1.0,29.0,19.0,88.0,40.0
30.0,0.0,1.0,0.0,28.0,17.0,92.0,47.0
47.0,2.0,0.0,0.0,29.0,17.0,87.0,41.0
92.0,3.0,0.0,1.0,28.0,16.0,73.0,29.0
45.0,2.0,1.0,0.0,30.0,20.0,100.0,50.0
68.0,2.0,1.0,0.0,25.0,16.0,84.0,43.0
13.0,1.0,1.0,1.0,30.0,19.0,92.0,43.0
91.0,2.0,0.0,1.0,30.0,17.5,95.0,47.0
38.0,0.0,1.0,0.0,30.0,19.5,99.0,49.0
18.0,0.0,0.0,1.0,27.0,16.0,81.0,38.0
91.0,2.0,1.0,1.0,22.0,10.0,67.0,34.5
89.0,3.0,1.0,0.0,29.0,20.0,90.0,41.0
8.0,3.0,1.0,1.0,30.0,17.0,65.0,18.0
55.0,2.0,1.0,0.0,28.0,14.5,81.0,38.0
74.0,2.0,1.0,1.0,29.0,12.0,68.0,27.0
51.0,0.0,1.0,0.0,30.0,19.5,100.0,50.0
63.0,1.0,0.0,0.0,25.0,16.5,72.0,30.0
79.0,2.0,1.0,0.0,30.0,20.0,97.0,47.0
10.0,2.0,0.0,0.0,27.5,15.5,71.0,28.0
61.0,3.0,0.0,0.0,29.0,18.5,96.0,48.0
13.0,1.0,0.0,1.0,28.0,16.0,84.0,40.0
24.0,3.0,1.0,0.0,29.5,19.5,95.0,46.0
94.0,3.0,0.0,1.0,25.0,14.0,55.0,16.0
23.0,0.0,1.0,1.0,28.5,17.0,86.0,40.0
12.0,1.0,0.0,0.0,29.0,19.5,98.0,49.0
3.0,2.0,1.0,1.0,30.0,19.0,90.0,41.0
24.0,3.0,1.0,0.0,28.0,12.0,71.0,31.0
21.0,1.0,1.0,0.0,30.0,17.0,96.0,49.0
41.0,3.0,1.0,0.0,28.5,15.0,88.0,44.5
81.0,2.0,1.0,0.0,30.0,16.0,90.0,44.0
91.0,2.0,0.0,1.0,29.0,19.0,88.0,40.0
90.0,2.0,0.0,0.0,30.0,19.5,99.0,49.0
13.0,1.0,1.0,1.0,30.0,20.0,100.0,50.0
53.0,2.0,1.0,1.0,30.0,20.0,100.0,50.0
44.0,1.0,1.0,1.0,30.0,20.0,100.0,50.0
69.0,0.0,1.0,0.0,28.0,11.5,73.0,33.5
66.0,3.0,1.0,0.0,22.0,9.0,54.0,23.0
48.0,0.0,1.0,0.0,28.5,13.5,83.0,41.0
12.0,1.0,1.0,0.0,28.5,15.0,85.0,41.0
25.0,3.0,1.0,1.0,20.0,8.0,71.0,43.0
11.0,2.0,1.0,1.0,30.0,20.0,88.0,38.0
40.0,0.0,0.0,1.0,30.0,19.8,97.0,47.0
78.0,2.0,0.0,0.0,30.0,20.0,100.0,50.0
82.0,1.0,1.0,1.0,29.0,12.0,73.0,32.0
12.0,1.0,0.0,0.0,26.0,16.0,81.0,38.5
27.0,3.0,1.0,0.0,26.0,13.0,78.0,39.0
82.0,1.0,0.0,1.0,30.0,17.0,86.0,39.0
8.0,3.0,0.0,1.0,29.0,12.0,64.0,23.0
39.0,0.0,0.0,0.0,30.0,18.5,99.0,50.0
92.0,3.0,1.0,1.0,28.0,18.0,83.0,37.0
3.0,2.0,0.0,1.0,28.0,16.0,80.0,36.0
48.0,0.0,0.0,0.0,25.0,17.0,84.0,42.0
43.0,3.0,1.0,0.0,28.0,15.0,80.0,36.5
85.0,1.0,1.0,1.0,26.0,14.0,77.0,37.0
9.0,0.0,1.0,1.0,30.0,19.5,99.0,49.0
36.0,1.0,0.0,0.0,30.0,19.0,92.0,43.0
5.0,2.0,0.0,1.0,28.0,12.0,74.0,34.0
19.0,3.0,1.0,0.0,29.5,20.0,94.0,44.5
4.0,0.0,1.0,1.0,28.0,20.0,93.0,45.0
13.0,1.0,1.0,1.0,30.0,20.0,96.0,46.0
16.0,1.0,0.0,1.0,28.0,17.0,74.0,29.0
48.0,0.0,0.0,0.0,30.0,20.0,99.0,49.0
3.0,2.0,0.0,1.0,30.0,12.0,65.0,23.0
24.0,3.0,0.0,0.0,30.0,20.0,100.0,49.5
28.0,3.0,0.0,1.0,18.0,14.0,41.0,9.0
62.0,0.0,1.0,0.0,28.5,15.5,90.0,46.0
73.0,1.0,0.0,1.0,27.0,14.5,67.0,25.0
60.0,3.0,1.0,0.0,29.5,18.5,97.0,49.0
68.0,2.0,0.0,0.0,29.5,20.0,99.0,49.5
41.0,3.0,1.0,0.0,30.0,17.0,94.0,47.0
21.0,1.0,1.0,0.0,29.0,17.5,89.0,42.0
58.0,0.0,0.0,0.0,28.0,18.0,85.0,39.0
65.0,2.0,1.0,0.0,27.5,18.0,83.0,37.5
88.0,2.0,1.0,0.0,30.0,18.5,95.0,46.5
13.0,1.0,1.0,1.0,29.0,19.0,93.0,45.0
49.0,0.0,0.0,1.0,30.0,20.0,96.0,46.0
42.0,1.0,1.0,0.0,28.0,17.5,77.0,31.5
58.0,0.0,1.0,0.0,27.5,12.0,80.0,40.5
90.0,2.0,1.0,0.0,27.5,17.5,87.0,41.5
17.0,3.0,1.0,0.0,30.0,17.5,96.0,48.0
85.0,1.0,1.0,1.0,28.0,9.0,51.0,14.0
14.0,0.0,0.0,0.0,27.0,16.0,76.0,32.5
49.0,0.0,0.0,1.0,27.0,15.0,74.0,32.0
4.0,0.0,1.0,1.0,30.0,15.0,95.0,50.0
48.0,0.0,1.0,0.0,27.0,16.5,84.0,40.5
35.0,2.0,1.0,1.0,17.0,6.0,31.0,7.5
33.0,2.0,1.0,0.0,29.0,17.5,90.0,43.0
2.0,1.0,1.0,0.0,29.5,17.5,86.0,39.0
92.0,3.0,0.0,1.0,30.0,16.0,90.0,44.0
82.0,1.0,0.0,1.0,24.0,9.0,54.0,21.0
91.0,2.0,0.0,1.0,29.0,18.5,85.0,37.0
28.0,3.0,1.0,1.0,30.0,20.0,99.0,49.0
1.0,3.0,0.0,1.0,30.0,19.0,95.0,46.0
16.0,1.0,0.0,1.0,24.0,12.0,47.0,11.0
64.0,1.0,0.0,0.0,27.0,17.0,85.0,40.5
11.0,2.0,1.0,1.0,29.0,20.0,95.0,46.0
43.0,3.0,1.0,0.0,29.5,20.0,99.0,49.5
65.0,2.0,1.0,0.0,30.0,18.5,96.0,47.0
70.0,0.0,0.0,1.0,28.0,16.0,86.0,42.0
8.0,3.0,0.0,1.0,29.0,17.0,76.0,30.0
41.0,3.0,0.0,0.0,30.0,19.0,97.0,48.0
67.0,3.0,0.0,1.0,19.0,8.0,46.0,18.5
8.0,3.0,1.0,1.0,28.0,15.0,65.0,22.0
33.0,2.0,1.0,0.0,28.5,15.5,87.0,42.5
7.0,3.0,0.0,0.0,29.5,18.0,87.0,39.0
35.0,2.0,0.0,1.0,30.0,20.0,100.0,50.0
82.0,1.0,0.0,1.0,29.0,18.0,88.0,41.0
19.0,3.0,0.0,0.0,27.5,13.0,71.0,30.0
92.0,3.0,1.0,1.0,28.0,20.0,73.0,25.0
4.0,0.0,0.0,1.0,25.0,12.0,61.0,24.0
3.0,2.0,0.0,1.0,25.0,3.0,47.0,19.0
33.0,2.0,0.0,0.0,29.5,19.0,95.0,46.5
58.0,0.0,0.0,0.0,30.0,13.0,78.0,35.0
65.0,2.0,1.0,0.0,29.0,18.0,95.0,48.0
48.0,0.0,0.0,0.0,28.0,17.0,91.0,46.0
82.0,1.0,1.0,1.0,29.0,13.5,80.0,37.5
81.0,2.0,1.0,0.0,30.0,19.0,99.0,50.0
16.0,1.0,1.0,1.0,28.0,16.0,83.0,39.0
56.0,2.0,0.0,1.0,28.0,18.0,90.0,44.0
13.0,1.0,1.0,1.0,28.0,17.0,90.0,45.0
8.0,3.0,1.0,1.0,27.0,15.0,72.0,30.0
70.0,0.0,0.0,1.0,23.0,8.0,45.0,14.0
59.0,2.0,1.0,1.0,29.0,18.0,90.0,43.0
3.0,2.0,1.0,1.0,30.0,20.0,97.0,47.0
63.0,1.0,1.0,0.0,30.0,19.0,98.0,49.0
3.0,2.0,0.0,1.0,29.0,19.0,92.0,44.0
94.0,3.0,0.0,1.0,21.0,17.5,76.0,37.5
70.0,0.0,0.0,1.0,22.0,16.0,52.0,14.0
78.0,2.0,1.0,0.0,25.5,16.5,76.0,33.5
88.0,2.0,0.0,0.0,29.5,16.0,85.0,39.5
33.0,2.0,1.0,0.0,24.0,9.0,56.0,22.5
5.0,2.0,1.0,1.0,25.0,9.0,60.0,26.0
92.0,3.0,1.0,1.0,30.0,16.0,72.0,26.0
59.0,2.0,0.0,1.0,20.0,12.0,54.0,22.0
92.0,3.0,1.0,1.0,29.0,16.0,70.0,25.0
63.0,1.0,1.0,0.0,25.0,13.5,83.0,44.5
91.0,2.0,0.0,1.0,30.0,18.5,97.0,48.0
91.0,2.0,0.0,1.0,28.0,15.5,79.0,35.0
42.0,1.0,1.0,0.0,29.5,18.5,95.0,47.0
97.0,2.0,0.0,0.0,29.0,18.0,88.0,41.0
97.0,2.0,0.0,0.0,28.0,17.0,90.0,45.0
31.0,0.0,1.0,1.0,28.0,16.0,69.0,25.0
16.0,1.0,1.0,1.0,25.0,3.5,36.0,7.5
12.0,1.0,0.0,0.0,30.0,20.0,99.0,48.5
57.0,0.0,0.0,0.0,27.5,16.5,82.0,38.0
3.0,2.0,1.0,1.0,29.0,19.0,90.0,42.0
21.0,1.0,0.0,0.0,30.0,20.0,99.0,49.0
89.0,3.0,0.0,0.0,27.0,15.0,81.0,39.0
6.0,2.0,0.0,1.0,24.0,13.5,66.0,28.0
11.0,2.0,1.0,1.0,24.0,17.0,78.0,37.0
89.0,3.0,0.0,0.0,30.0,19.5,95.0,45.5
43.0,3.0,1.0,0.0,29.5,19.0,87.0,38.5
92.0,3.0,1.0,1.0,25.0,4.0,54.0,25.0
4.0,0.0,0.0,1.0,30.0,18.0,92.0,44.0
20.0,2.0,0.0,0.0,25.5,15.5,67.0,25.5
56.0,2.0,0.0,1.0,29.0,19.5,92.0,43.0
63.0,1.0,1.0,0.0,28.5,18.0,94.0,47.0
